Price,Close,High,Low,Open,Volume
Ticker,TNXP,TNXP,TNXP,TNXP,TNXP
Date,,,,,
2023-04-20,9800.0,10200.0,9600.0,10000.0,32
2023-04-21,9600.0,10000.0,9600.0,10000.0,32
2023-04-24,9400.0,9800.0,9400.0,9800.0,21
2023-04-25,9200.0,9600.0,9200.0,9400.0,18
2023-04-26,8800.0,9400.0,8400.0,9200.0,36
2023-04-27,9200.0,9200.0,8800.0,9000.0,28
2023-04-28,10400.0,10600.0,9000.0,9200.0,94
2023-05-01,9600.0,10400.0,9600.0,10400.0,53
2023-05-02,9600.0,9800.0,9000.0,9600.0,26
2023-05-03,9800.0,10000.0,9200.0,9400.0,23
2023-05-04,10200.0,10600.0,9800.0,9800.0,35
2023-05-05,10400.0,10600.0,10200.0,10400.0,28
2023-05-08,10200.0,10600.0,9600.0,10400.0,54
2023-05-09,7000.0,10200.0,6400.0,10200.0,346
2023-05-10,6144.0,7168.0,6016.0,6592.0,256
2023-05-11,5728.0,6176.0,5632.0,6080.0,140
2023-05-12,6176.0,6240.0,5664.0,5728.0,90
2023-05-15,6144.0,6496.0,5920.0,6176.0,110
2023-05-16,6112.0,6304.0,5824.0,6016.0,90
2023-05-17,6048.0,6816.0,5920.0,6112.0,189
2023-05-18,5952.0,6048.0,5824.0,6016.0,82
2023-05-19,5888.0,5952.0,5792.0,5856.0,75
2023-05-22,6016.0,6080.0,5760.0,5888.0,110
2023-05-23,5664.0,6560.0,5664.0,6080.0,217
2023-05-24,5696.0,5760.0,5568.0,5664.0,80
2023-05-25,5440.0,5664.0,5440.0,5600.0,87
2023-05-26,5344.0,5472.0,5280.0,5440.0,89
2023-05-30,5216.0,5632.0,5184.0,5376.0,125
2023-05-31,5728.0,5792.0,5184.0,5216.0,74
2023-06-01,6016.0,6080.0,5696.0,5728.0,77
2023-06-02,6016.0,6368.0,5920.0,6272.0,153
2023-06-05,6336.0,6368.0,6016.0,6208.0,129
2023-06-06,6240.0,6720.0,6048.0,6336.0,166
2023-06-07,6112.0,6368.0,5984.0,6240.0,57
2023-06-08,6048.0,6176.0,5920.0,6016.0,71
2023-06-09,5856.0,6048.0,5792.0,5920.0,44
2023-06-12,5568.0,5888.0,5472.0,5888.0,51
2023-06-13,5664.0,5792.0,5440.0,5632.0,49
2023-06-14,5824.0,5920.0,5600.0,5696.0,34
2023-06-15,6144.0,6368.0,5888.0,6016.0,141
2023-06-16,5920.0,6336.0,5728.0,6240.0,66
2023-06-20,5664.0,6016.0,5632.0,5952.0,47
2023-06-21,5408.0,5888.0,5248.0,5600.0,102
2023-06-22,5312.0,5440.0,5024.0,5376.0,55
2023-06-23,5120.0,5312.0,4864.0,5312.0,95
2023-06-26,4576.0,5152.0,4512.0,5120.0,436
2023-06-27,4512.0,4704.0,4384.0,4704.0,96
2023-06-28,4768.0,4768.0,4384.0,4576.0,55
2023-06-29,5120.0,5152.0,4640.0,4800.0,64
2023-06-30,5056.0,5184.0,4864.0,5120.0,45
2023-07-03,5120.0,5280.0,4960.0,5184.0,101
2023-07-05,5248.0,5248.0,4832.0,5120.0,54
2023-07-06,4960.0,5312.0,4896.0,5312.0,94
2023-07-07,5120.0,5248.0,4928.0,4928.0,49
2023-07-10,5504.0,5600.0,5088.0,5152.0,74
2023-07-11,5536.0,5888.0,5408.0,5632.0,62
2023-07-12,5824.0,5984.0,5536.0,5600.0,71
2023-07-13,5888.0,6016.0,5760.0,5888.0,40
2023-07-14,5632.0,5984.0,5600.0,5856.0,33
2023-07-17,5696.0,5824.0,5632.0,5696.0,20
2023-07-18,5632.0,5888.0,5568.0,5792.0,25
2023-07-19,5696.0,5888.0,5504.0,5696.0,40
2023-07-20,5408.0,5696.0,5248.0,5696.0,38
2023-07-21,5312.0,5440.0,5184.0,5344.0,21
2023-07-24,5568.0,5792.0,5312.0,5440.0,94
2023-07-25,5504.0,5696.0,5408.0,5504.0,35
2023-07-26,5504.0,5504.0,5312.0,5408.0,30
2023-07-27,5696.0,5824.0,5440.0,5824.0,139
2023-07-28,3424.0,3680.0,3232.0,3264.0,1497
2023-07-31,3424.0,3616.0,3424.0,3584.0,376
2023-08-01,3296.0,3520.0,3264.0,3488.0,249
2023-08-02,3232.0,3296.0,3168.0,3296.0,213
2023-08-03,3200.0,3296.0,3136.0,3232.0,229
2023-08-04,3136.0,3264.0,3072.0,3264.0,150
2023-08-07,3264.0,3520.0,2976.0,3200.0,980
2023-08-08,3008.0,3360.0,3008.0,3360.0,315
2023-08-09,3040.0,3200.0,2848.0,3104.0,339
2023-08-10,3136.0,3200.0,2976.0,3040.0,198
2023-08-11,3104.0,3136.0,2976.0,3072.0,119
2023-08-14,2976.0,3072.0,2912.0,3040.0,223
2023-08-15,3072.0,3136.0,2976.0,2976.0,157
2023-08-16,2976.0,3072.0,2944.0,3072.0,83
2023-08-17,2976.0,3040.0,2944.0,2976.0,66
2023-08-18,2944.0,2976.0,2880.0,2944.0,49
2023-08-21,3040.0,3072.0,2944.0,2976.0,96
2023-08-22,3008.0,3072.0,2912.0,3072.0,57
2023-08-23,3040.0,3072.0,2912.0,3008.0,33
2023-08-24,2944.0,3040.0,2912.0,3040.0,41
2023-08-25,2944.0,3008.0,2912.0,2944.0,24
2023-08-28,2976.0,3008.0,2912.0,3008.0,34
2023-08-29,3040.0,3072.0,2976.0,2976.0,60
2023-08-30,3008.0,3040.0,2944.0,3040.0,53
2023-08-31,3104.0,3136.0,2976.0,3008.0,60
2023-09-01,3200.0,3232.0,3104.0,3104.0,84
2023-09-05,2944.0,2976.0,2848.0,2880.0,204
2023-09-06,2944.0,3040.0,2944.0,2976.0,31
2023-09-07,2976.0,2976.0,2912.0,2944.0,19
2023-09-08,2912.0,3008.0,2880.0,3008.0,16
2023-09-11,2848.0,2944.0,2848.0,2944.0,37
2023-09-12,2912.0,2944.0,2880.0,2880.0,28
2023-09-13,2848.0,2944.0,2848.0,2848.0,22
2023-09-14,2880.0,2944.0,2816.0,2880.0,24
2023-09-15,2944.0,2944.0,2848.0,2944.0,51
2023-09-18,2752.0,2976.0,2752.0,2976.0,63
2023-09-19,2720.0,2816.0,2720.0,2816.0,41
2023-09-20,2752.0,2784.0,2720.0,2752.0,31
2023-09-21,2560.0,2752.0,2464.0,2752.0,105
2023-09-22,2592.0,2688.0,2560.0,2624.0,32
2023-09-25,2528.0,2624.0,2528.0,2624.0,22
2023-09-26,2528.0,2592.0,2464.0,2592.0,81
2023-09-27,2368.0,2656.0,2368.0,2592.0,181
2023-09-28,2240.0,2432.0,2176.0,2432.0,276
2023-09-29,1760.0,1792.0,1568.0,1568.0,678
2023-10-02,1728.0,1760.0,1632.0,1728.0,116
2023-10-03,1696.0,1760.0,1664.0,1728.0,90
2023-10-04,1824.0,1824.0,1728.0,1760.0,183
2023-10-05,1888.0,1920.0,1792.0,1856.0,262
2023-10-06,1792.0,1888.0,1792.0,1888.0,68
2023-10-09,1824.0,1888.0,1760.0,1792.0,76
2023-10-10,1856.0,1888.0,1792.0,1824.0,58
2023-10-11,1888.0,1920.0,1792.0,1824.0,80
2023-10-12,1888.0,1920.0,1824.0,1888.0,51
2023-10-13,1856.0,1920.0,1824.0,1920.0,48
2023-10-16,1824.0,1920.0,1792.0,1888.0,88
2023-10-17,1824.0,1856.0,1760.0,1824.0,68
2023-10-18,1792.0,1888.0,1760.0,1792.0,63
2023-10-19,1760.0,1792.0,1760.0,1792.0,44
2023-10-20,1760.0,1824.0,1728.0,1824.0,35
2023-10-23,1760.0,1760.0,1696.0,1760.0,67
2023-10-24,1728.0,1792.0,1696.0,1760.0,80
2023-10-25,1760.0,1760.0,1696.0,1760.0,64
2023-10-26,1760.0,1792.0,1696.0,1760.0,51
2023-10-27,1760.0,1792.0,1696.0,1760.0,46
2023-10-30,1824.0,1824.0,1728.0,1792.0,88
2023-10-31,1888.0,1920.0,1792.0,1824.0,329
2023-11-01,1568.0,1600.0,1472.0,1536.0,232
2023-11-02,1600.0,1632.0,1568.0,1632.0,80
2023-11-03,1632.0,1664.0,1568.0,1632.0,72
2023-11-06,1600.0,1632.0,1568.0,1632.0,78
2023-11-07,1568.0,1632.0,1568.0,1632.0,41
2023-11-08,1568.0,1632.0,1536.0,1632.0,36
2023-11-09,1504.0,1568.0,1472.0,1536.0,51
2023-11-10,1504.0,1504.0,1376.0,1504.0,144
2023-11-13,1504.0,1504.0,1440.0,1504.0,46
2023-11-14,1472.0,1504.0,1408.0,1472.0,68
2023-11-15,1504.0,1600.0,1472.0,1504.0,290
2023-11-16,1504.0,1536.0,1440.0,1536.0,131
2023-11-17,1504.0,1536.0,1440.0,1504.0,38
2023-11-20,1536.0,1632.0,1504.0,1536.0,153
2023-11-21,1568.0,1600.0,1568.0,1568.0,72
2023-11-22,1536.0,1600.0,1536.0,1568.0,50
2023-11-24,1568.0,1600.0,1536.0,1536.0,50
2023-11-27,1568.0,1600.0,1504.0,1600.0,77
2023-11-28,1568.0,1760.0,1536.0,1600.0,211
2023-11-29,1664.0,1728.0,1600.0,1600.0,114
2023-11-30,1664.0,1760.0,1568.0,1696.0,214
2023-12-01,1696.0,1696.0,1632.0,1696.0,79
2023-12-04,1504.0,1792.0,1472.0,1728.0,1198
2023-12-05,1536.0,1632.0,1504.0,1600.0,418
2023-12-06,1472.0,1600.0,1344.0,1568.0,498
2023-12-07,1216.0,1472.0,1184.0,1440.0,1270
2023-12-08,1280.0,1344.0,1216.0,1280.0,710
2023-12-11,1248.0,1344.0,1216.0,1280.0,196
2023-12-12,1312.0,1376.0,1216.0,1248.0,374
2023-12-13,1344.0,1408.0,1312.0,1344.0,161
2023-12-14,1632.0,1696.0,1344.0,1344.0,691
2023-12-15,1824.0,1920.0,1696.0,1696.0,815
2023-12-18,2144.0,2208.0,1920.0,1920.0,849
2023-12-19,1920.0,2208.0,1664.0,2208.0,724
2023-12-20,1216.0,2176.0,1216.0,2016.0,4257
2023-12-21,1216.0,1376.0,1152.0,1376.0,1796
2023-12-22,1280.0,1312.0,1152.0,1216.0,1244
2023-12-26,1312.0,1344.0,1248.0,1280.0,561
2023-12-27,1344.0,1344.0,1248.0,1312.0,563
2023-12-28,1312.0,1344.0,1280.0,1280.0,617
2023-12-29,1280.0,1312.0,1248.0,1312.0,510
2024-01-02,1344.0,1408.0,1248.0,1312.0,1121
2024-01-03,1248.0,1376.0,1216.0,1344.0,788
2024-01-04,1216.0,1248.0,1184.0,1248.0,577
2024-01-05,1184.0,1216.0,1184.0,1216.0,361
2024-01-08,1152.0,1216.0,1056.0,1184.0,771
2024-01-09,1024.0,1152.0,992.0,1152.0,1569
2024-01-10,992.0,1024.0,960.0,992.0,865
2024-01-11,896.0,1024.0,896.0,1024.0,643
2024-01-12,960.0,960.0,896.0,896.0,550
2024-01-16,992.0,992.0,960.0,992.0,405
2024-01-17,928.0,992.0,896.0,992.0,275
2024-01-18,864.0,960.0,864.0,960.0,358
2024-01-19,896.0,896.0,832.0,864.0,310
2024-01-22,960.0,960.0,896.0,928.0,260
2024-01-23,928.0,992.0,928.0,960.0,183
2024-01-24,896.0,960.0,896.0,928.0,268
2024-01-25,992.0,992.0,896.0,960.0,359
2024-01-26,960.0,992.0,960.0,992.0,184
2024-01-29,1024.0,1056.0,992.0,1056.0,402
2024-01-30,992.0,1056.0,992.0,1024.0,218
2024-01-31,1024.0,1024.0,992.0,1024.0,203
2024-02-01,1088.0,1120.0,1024.0,1056.0,533
2024-02-02,1056.0,1152.0,1024.0,1152.0,278
2024-02-05,1024.0,1088.0,992.0,1088.0,265
2024-02-06,1056.0,1088.0,992.0,992.0,243
2024-02-07,1056.0,1088.0,1024.0,1056.0,170
2024-02-08,1056.0,1056.0,1024.0,1056.0,156
2024-02-09,1056.0,1088.0,1024.0,1056.0,123
2024-02-12,1184.0,1248.0,1056.0,1120.0,1007
2024-02-13,1120.0,1216.0,1088.0,1216.0,424
2024-02-14,1248.0,1248.0,1088.0,1184.0,362
2024-02-15,1248.0,1248.0,1216.0,1216.0,405
2024-02-16,1216.0,1248.0,1184.0,1248.0,259
2024-02-20,1184.0,1248.0,1184.0,1248.0,292
2024-02-21,1120.0,1248.0,1120.0,1216.0,245
2024-02-22,1024.0,1152.0,992.0,1152.0,387
2024-02-23,1024.0,1056.0,992.0,1024.0,287
2024-02-26,1088.0,1152.0,1056.0,1088.0,381
2024-02-27,1184.0,1216.0,1152.0,1152.0,735
2024-02-28,1184.0,1248.0,1184.0,1216.0,423
2024-02-29,1216.0,1248.0,1184.0,1248.0,518
2024-03-01,1184.0,1216.0,1120.0,1216.0,519
2024-03-04,1216.0,1216.0,1120.0,1216.0,403
2024-03-05,1152.0,1216.0,1152.0,1184.0,331
2024-03-06,1184.0,1184.0,1152.0,1184.0,208
2024-03-07,1184.0,1184.0,1120.0,1184.0,419
2024-03-08,1184.0,1216.0,1152.0,1216.0,218
2024-03-11,1152.0,1216.0,1120.0,1184.0,831
2024-03-12,1056.0,1152.0,1056.0,1152.0,509
2024-03-13,1056.0,1120.0,1056.0,1120.0,326
2024-03-14,1056.0,1120.0,1056.0,1120.0,148
2024-03-15,1024.0,1120.0,1024.0,1120.0,512
2024-03-18,1056.0,1120.0,1024.0,1088.0,255
2024-03-19,1120.0,1184.0,1088.0,1120.0,604
2024-03-20,1152.0,1184.0,1056.0,1152.0,542
2024-03-21,1088.0,1184.0,1088.0,1152.0,503
2024-03-22,1120.0,1152.0,1056.0,1152.0,265
2024-03-25,1056.0,1120.0,1024.0,1120.0,1302
2024-03-26,1088.0,1152.0,1024.0,1056.0,563
2024-03-27,1056.0,1152.0,1024.0,1120.0,489
2024-03-28,608.0,1088.0,544.0,1056.0,6851
2024-04-01,608.0,640.0,544.0,640.0,2808
2024-04-02,608.0,608.0,576.0,608.0,1319
2024-04-03,640.0,640.0,608.0,608.0,1281
2024-04-04,608.0,640.0,608.0,640.0,812
2024-04-05,544.0,608.0,544.0,608.0,1787
2024-04-08,608.0,608.0,544.0,576.0,1108
2024-04-09,608.0,608.0,576.0,576.0,802
2024-04-10,544.0,576.0,544.0,576.0,1069
2024-04-11,544.0,576.0,512.0,576.0,1286
2024-04-12,512.0,544.0,512.0,544.0,794
2024-04-15,480.0,544.0,448.0,544.0,1551
2024-04-16,480.0,480.0,384.0,480.0,1685
2024-04-17,512.0,512.0,448.0,512.0,634
2024-04-18,512.0,512.0,480.0,512.0,457
2024-04-19,512.0,512.0,480.0,480.0,344
2024-04-22,512.0,512.0,480.0,512.0,428
2024-04-23,512.0,512.0,480.0,480.0,497
2024-04-24,512.0,512.0,512.0,512.0,309
2024-04-25,512.0,512.0,480.0,512.0,317
2024-04-26,544.0,544.0,512.0,512.0,581
2024-04-29,576.0,576.0,544.0,544.0,752
2024-04-30,576.0,576.0,544.0,576.0,461
2024-05-01,576.0,576.0,544.0,576.0,374
2024-05-02,544.0,576.0,544.0,576.0,512
2024-05-03,576.0,608.0,576.0,576.0,714
2024-05-06,608.0,640.0,608.0,608.0,1200
2024-05-07,608.0,640.0,576.0,608.0,613
2024-05-08,576.0,640.0,512.0,640.0,468
2024-05-09,576.0,576.0,576.0,576.0,290
2024-05-10,544.0,576.0,544.0,576.0,371
2024-05-13,544.0,576.0,544.0,544.0,479
2024-05-14,576.0,608.0,544.0,544.0,1287
2024-05-15,576.0,608.0,576.0,576.0,313
2024-05-16,576.0,608.0,576.0,608.0,460
2024-05-17,640.0,672.0,640.0,640.0,2263
2024-05-20,608.0,672.0,608.0,640.0,734
2024-05-21,576.0,672.0,576.0,640.0,1016
2024-05-22,608.0,640.0,608.0,608.0,609
2024-05-23,544.0,640.0,544.0,640.0,1050
2024-05-24,576.0,608.0,512.0,576.0,882
2024-05-28,544.0,576.0,544.0,576.0,454
2024-05-29,544.0,576.0,544.0,544.0,586
2024-05-30,544.0,544.0,544.0,544.0,630
2024-05-31,512.0,544.0,512.0,512.0,665
2024-06-03,512.0,544.0,512.0,544.0,617
2024-06-04,480.0,512.0,480.0,512.0,695
2024-06-05,480.0,480.0,480.0,480.0,1019
2024-06-06,352.0,480.0,320.0,480.0,5396
2024-06-07,320.0,352.0,320.0,320.0,2700
2024-06-10,221.0,264.0,218.0,250.0,9185
2024-06-11,213.0,219.0,200.0,204.0,7027
2024-06-12,111.0,120.0,108.0,114.0,51822
2024-06-13,109.0,115.0,108.0,114.0,21062
2024-06-14,115.0,124.0,111.0,115.0,66826
2024-06-17,112.0,119.0,112.0,115.0,12824
2024-06-18,122.0,126.0,108.0,113.0,17103
2024-06-20,135.0,137.0,115.0,128.0,29338
2024-06-21,130.0,137.0,128.0,135.0,8557
2024-06-24,119.0,131.0,117.0,131.0,9361
2024-06-25,125.0,130.0,120.0,120.0,4825
2024-06-26,113.0,125.0,112.0,125.0,21166
2024-06-27,69.0,72.0,60.0,62.0,84575
2024-06-28,70.0,72.0,66.0,71.0,15567
2024-07-01,73.0,75.0,67.0,71.0,99170
2024-07-02,74.0,75.0,68.0,73.0,25701
2024-07-03,89.0,90.0,70.0,74.0,45175
2024-07-05,80.0,95.0,79.0,89.0,31952
2024-07-08,71.0,84.0,70.0,83.0,45142
2024-07-09,60.0,63.0,58.0,60.0,42855
2024-07-10,62.0,63.0,60.0,61.0,32589
2024-07-11,61.0,64.0,60.0,63.0,14336
2024-07-12,60.0,64.0,60.0,61.0,13396
2024-07-15,60.0,62.0,59.0,62.0,11467
2024-07-16,61.0,61.0,59.0,61.0,8134
2024-07-17,60.0,61.0,59.0,61.0,18943
2024-07-18,57.0,61.0,56.0,60.0,20402
2024-07-19,56.0,59.0,56.0,57.0,14488
2024-07-22,56.0,59.0,54.0,58.0,20656
2024-07-23,57.0,57.0,54.0,56.0,11295
2024-07-24,53.0,61.0,52.0,60.0,116475
2024-07-25,58.0,60.0,46.0,56.0,112793
2024-07-26,55.0,57.0,54.0,55.0,18814
2024-07-29,57.0,58.0,53.0,55.0,20176
2024-07-30,57.0,58.0,55.0,57.0,11860
2024-07-31,50.0,54.0,50.0,53.0,21584
2024-08-01,51.0,55.0,50.0,52.0,17061
2024-08-02,48.0,52.0,48.0,52.0,12199
2024-08-05,45.0,47.0,42.0,47.0,10192
2024-08-06,46.0,49.0,45.0,46.0,7725
2024-08-07,46.0,49.0,45.0,48.0,6699
2024-08-08,48.0,51.0,46.0,47.0,8488
2024-08-09,48.0,50.0,46.0,47.0,6320
2024-08-12,51.0,52.0,48.0,49.0,8520
2024-08-13,49.0,52.0,48.0,52.0,7686
2024-08-14,50.0,51.0,47.0,50.0,48988
2024-08-15,46.0,50.0,44.0,49.0,30700
2024-08-16,45.0,55.0,40.0,47.0,785859
2024-08-19,45.0,85.0,42.0,60.0,2904660
2024-08-20,38.0,49.0,37.0,46.0,415763
2024-08-21,36.0,38.0,33.0,34.0,404304
2024-08-22,33.0,38.0,33.0,38.0,300449
2024-08-23,34.0,37.0,34.0,35.0,393972
2024-08-26,37.0,46.0,37.0,44.0,1326065
2024-08-27,36.0,39.0,36.0,39.0,400960
2024-08-28,30.0,35.0,29.0,35.0,401744
2024-08-29,26.0,31.0,23.0,30.0,244689
2024-08-30,23.0,26.0,22.0,25.0,182397
2024-09-03,17.0,21.0,16.0,21.0,282055
2024-09-04,16.0,17.0,16.0,17.0,146017
2024-09-05,16.0,17.0,15.0,17.0,95213
2024-09-06,14.0,16.0,13.0,16.0,171599
2024-09-09,17.0,23.0,16.0,23.0,2294650
2024-09-10,16.0,17.0,15.0,17.0,253026
2024-09-11,15.0,16.0,14.0,15.0,169027
2024-09-12,16.0,17.0,15.0,15.0,199729
2024-09-13,16.0,16.0,15.0,16.0,144638
2024-09-16,15.0,16.0,15.0,16.0,126348
2024-09-17,15.0,15.0,14.0,15.0,119525
2024-09-18,15.0,15.0,14.0,15.0,90800
2024-09-19,15.0,17.0,15.0,16.0,280458
2024-09-20,15.0,15.0,14.0,15.0,102531
2024-09-23,13.0,14.0,13.0,14.0,173670
2024-09-24,13.0,14.0,13.0,14.0,98115
2024-09-25,13.0,13.0,13.0,13.0,92952
2024-09-26,14.0,14.0,13.0,14.0,59108
2024-09-27,15.0,21.0,14.0,18.0,2076161
2024-09-30,15.0,15.0,14.0,15.0,193417
2024-10-01,14.0,14.0,13.0,14.0,190353
2024-10-02,13.0,14.0,13.0,14.0,100280
2024-10-03,13.0,13.0,12.0,13.0,197803
2024-10-04,14.0,15.0,12.0,13.0,211153
2024-10-07,14.0,15.0,14.0,14.0,154708
2024-10-08,14.0,18.0,14.0,17.0,470552
2024-10-09,15.0,15.0,13.0,14.0,158760
2024-10-10,14.0,15.0,14.0,14.0,115358
2024-10-11,15.0,15.0,14.0,14.0,71204
2024-10-14,15.0,15.0,14.0,15.0,84886
2024-10-15,14.0,15.0,14.0,15.0,89372
2024-10-16,16.0,16.0,14.0,15.0,397950
2024-10-17,18.0,20.0,16.0,17.0,920992
2024-10-18,18.0,19.0,16.0,19.0,320065
2024-10-21,19.0,20.0,18.0,18.0,359749
2024-10-22,18.0,19.0,18.0,19.0,201367
2024-10-23,17.0,18.0,16.0,18.0,151591
2024-10-24,16.0,17.0,16.0,17.0,121484
2024-10-25,17.0,17.0,16.0,16.0,105199
2024-10-28,18.0,18.0,17.0,17.0,162291
2024-10-29,17.0,18.0,16.0,17.0,118413
2024-10-30,15.0,18.0,15.0,17.0,145650
2024-10-31,15.0,16.0,14.0,15.0,145836
2024-11-01,14.0,15.0,14.0,15.0,124998
2024-11-04,14.0,15.0,14.0,15.0,146090
2024-11-05,14.0,14.0,14.0,14.0,117468
2024-11-06,14.0,14.0,13.0,14.0,101357
2024-11-07,14.0,15.0,14.0,14.0,95984
2024-11-08,14.0,14.0,13.0,14.0,68907
2024-11-11,14.0,15.0,14.0,15.0,75959
2024-11-12,14.0,15.0,14.0,14.0,164654
2024-11-13,14.0,15.0,14.0,15.0,144944
2024-11-14,14.0,14.0,14.0,14.0,115544
2024-11-15,13.0,14.0,13.0,14.0,105092
2024-11-18,13.0,13.0,13.0,13.0,86775
2024-11-19,16.0,16.0,13.0,13.0,938170
2024-11-20,19.0,28.0,18.0,26.0,6626768
2024-11-21,20.0,21.0,17.0,17.0,765164
2024-11-22,19.0,21.0,19.0,20.0,299968
2024-11-25,19.0,21.0,19.0,19.0,468494
2024-11-26,19.0,20.0,18.0,19.0,239536
2024-11-27,19.0,20.0,18.0,19.0,215194
2024-11-29,19.0,21.0,19.0,19.0,289992
2024-12-02,19.0,20.0,18.0,19.0,312444
2024-12-03,19.0,20.0,18.0,19.0,271489
2024-12-04,17.0,19.0,17.0,19.0,228798
2024-12-05,17.0,18.0,16.0,18.0,220809
2024-12-06,18.0,18.0,17.0,17.0,209952
2024-12-09,19.0,20.0,19.0,19.0,325007
2024-12-10,20.0,21.0,18.0,19.0,368571
2024-12-11,20.0,21.0,19.0,20.0,228528
2024-12-12,23.0,26.0,21.0,22.0,1097501
2024-12-13,24.0,25.0,22.0,24.0,511084
2024-12-16,53.0,56.0,28.0,30.0,11965943
2024-12-17,33.0,130.0,32.0,127.0,10183233
2024-12-18,36.0,44.0,35.0,41.0,3179556
2024-12-19,57.0,72.0,32.0,36.0,7251726
2024-12-20,61.0,70.0,53.0,56.0,2932219
2024-12-23,40.0,53.0,40.0,50.0,1953598
2024-12-24,39.0,43.0,37.0,41.0,782511
2024-12-26,37.0,39.0,35.0,38.0,776989
2024-12-27,34.0,35.0,31.0,35.0,758454
2024-12-30,36.0,43.0,31.0,34.0,1338383
2024-12-31,33.0,38.0,32.0,37.0,819126
